"","x"
"삼겹살중에서",-0.82545629345612
"갈비살",-0.823972460747034
"편하고",-0.821116413961406
"또다른분피해보실까봐올립니다",-0.821112058126373
"탕수육소스도",-0.820537375679997
"청국장에",-0.820532492996772
"맞더라구여",-0.818281584558133
"식당이였습니다",-0.817671164630531
"파닭에",-0.817515746530816
"친절한",-0.815074966442268
"여행다니며",-0.813015991519548
"순대가보시고",-0.812843651231814
"해물짬뽕먹을때는",-0.812388397757701
"돌아왔음",-0.81197632367428
"볶음밥도",-0.811879796909507
"어쩌고",-0.809802241663962
"안합니다",-0.808410954842769
"배불리",-0.808377654604975
"굴보쌈",-0.807599017835457
"최악인듯",-0.807443108028165
"맛있었음돈안아까운데",-0.807078085933623
"정도로",-0.806557239473892
"작네요",-0.805361652016363
"칭구들",-0.80529327676408
"맛자체가",-0.804451997899933
"나중에는",-0.802793893396626
"너무짜요",-0.801073499434956
"맛두기본적인",-0.800154484091134
"아줌미와",-0.797998385416464
"안뱉었다고",-0.797662878580203
"주시고는",-0.796428144787037
"잘라주던지",-0.795442391028577
"상황에",-0.794268161560002
"만원은",-0.793099710631503
"않으니",-0.791185437747823
"많다고",-0.789979063940131
"달랑있네",-0.787463514575549
"조개구이는",-0.787068614175229
"부산이구나",-0.786591334679037
"안좋아해서",-0.784452646698536
"미각만",-0.782614804777547
"순대국도",-0.782204384408081
"불어터져있음",-0.781706500068807
"과메기랑",-0.781691256482408
"시켜야",-0.781677076089161
"변명하기",-0.78123580499453
"곱배기",-0.781028142763697
"배달할",-0.780874427016205
"단체로",-0.777267277257692
"안닦음",-0.77717872114254
"아이들까지",-0.776830394356377
"돈꽤나챙기셧을듯",-0.773478612346248
"공기는",-0.772832697923349
"가더만",-0.77261275378405
"기분나빠서",-0.772589899862385
"고기등급을",-0.771125205937086
"시커멋케",-0.769555090679363
"해요잘부탁드립니다",-0.76772421225055
"이상한",-0.766638587290554
"좋더라구여",-0.765033140045579
"생각도",-0.76501699712354
"좋아용",-0.763023903570895
"대학로라",-0.759611205280322
"알바생을",-0.758997486291711
"가는이의",-0.756137161123813
"맘에드는게",-0.749205511340171
"쏘스를",-0.748116837662649
"깨끗한거",-0.747728808805085
"손님은많더구만요",-0.74655547520015
"컴플레인거니까",-0.74546338453255
"좋냐고",-0.745214026456391
"빈찬도미리다셋팅되어져잇고",-0.744884436358908
"굽네고추바사삭",-0.744704688475135
"가보세요",-0.743164995062679
"요리에만",-0.742311707837627
"살균소독등",-0.741407671238765
"바닥도",-0.740594082199588
"도착이늦어떡집가보니",-0.740028684448581
"사과한마디도",-0.739860821349039
"껍질채",-0.73954384000925
"난다니깐은요",-0.737736532703614
"자랑인",-0.737637275727416
"순수한",-0.737280518951733
"짠감이",-0.737035893768666
"그곳에서",-0.736597466663367
"짜장면탕수육",-0.735294281219502
"이정도로",-0.735256397523381
"이정도면",-0.734302456509317
"매워서",-0.733217483195549
"평까줄려구욧",-0.732951145216985
"둘이서",-0.731566168712079
"엄청난",-0.729856914211874
"좋아하게됐습니다",-0.729769911553735
"이네요",-0.727540190844424
"오더니",-0.727135018426722
"꼼꼼히",-0.72677124161717
"다른지역가면",-0.723223865907328
"끝내주게",-0.720666620285232
"하우스가",-0.719842488975822
"생각하시는분들에게",-0.719454644306662
"싶더니",-0.719245200072032
"좋아지고요",-0.716552401615719
"당신네들",-0.71646930230995
"술한잔했습니다",-0.716261948498141
"간단한",-0.714611615640218
"두마리가오네요",-0.713102759236992
"지방이",-0.71232677063083
"끊네요",-0.711544680493476
"사장이",-0.710517505716569
"아담한",-0.709551959799424
"뚝뚝끊어지고",-0.709198368535702
"맛있는지는",-0.708739472669217
"깔끔했고",-0.70762492791613
"친척들인지",-0.707144796511742
"고추달랬더니",-0.706689178094768
"시원한막국수",-0.706245170146017
"알겠냐",-0.70516124488093
"아주아주",-0.705069906195855
"쓰레기통",-0.704825221799744
"먹을수",-0.704218690683157
"다해서",-0.701998651160691
"손님상에",-0.701247154166792
"네비찍어서",-0.701151415255201
"추억만들고갑니다",-0.701051386021073
"순살로",-0.700298426739205
"국산이",-0.699640958832583
"올리는지",-0.699209893606056
"맛있다",-0.698271797965082
"좋겠네요",-0.698106538630328
"같아요",-0.697885757391987
"주는것처럼",-0.697780611058452
"먹어보는데",-0.697632060702104
"너무하다",-0.697398912663848
"라네요",-0.696916360492483
"단무지도",-0.695036524572534
"츄러스",-0.692227078464525
"옥돔구이",-0.69113705062389
"깜짝놀래서",-0.689665858842502
"체인점은",-0.688784021752548
"보다는",-0.687763514879689
"수입산인줄",-0.687352494763949
"장어집중",-0.687221020745137
"마음도",-0.687096662992635
"값어치",-0.686688162437951
"고통이",-0.68521165705794
"감자떡딱개",-0.684909244531744
"맛집들",-0.683742255622179
"좋아져서",-0.682945775548382
"탕수육도",-0.682763662814071
"배달오는",-0.681132444026246
"마시기",-0.679400349960799
"입맛에",-0.678910731750201
"좋아하는것",-0.678901662859756
"난원래",-0.678546551826089
"사장님두",-0.677947508830363
"내놓으세요",-0.677470794445298
"맛도그닥",-0.676451728130632
"할아버지가",-0.67583705869579
"마시써요",-0.674714223751048
"하는데요",-0.67344518315307
"자리도",-0.670779481841579
"땡길때",-0.670114954060763
"모르겠네",-0.669984952796819
"깔끔하면서도",-0.669154030932755
"안되서",-0.669107398460713
"성의가",-0.668814681047774
"블로그를",-0.668024510865573
"식당같아요",-0.667888175539789
"성품과",-0.666744628329051
"소문나",-0.666578019447539
"않았는데",-0.666313622483556
"식당이라서",-0.665547356407574
"친절하시구요",-0.662798166672397
"밑에분들이",-0.662251325588079
"괜찮았고다음엔",-0.661285056618424
"많은가",-0.660273977646195
"찜찜하더라구요",-0.659959553656845
"내려주심",-0.659910616379227
"말리느냐고",-0.658247342649834
"다른분은",-0.657077390724936
"배달시켜먹어봐야겠어용",-0.656393917757357
"네이버에도",-0.656382557354472
"리뉴얼",-0.656169506463094
"뽀얀궁물이",-0.655386003889945
"국물맛이",-0.654960575023475
"많이도",-0.654440895686539
"압니다",-0.65317643055404
"밥상이",-0.652168020740239
"하신다고",-0.651810304173135
"먹지마요",-0.651642652623419
"맛없습니다",-0.651248985369113
"고향으로",-0.650061238892277
"나오는",-0.649034222724676
"안갓다줌",-0.648949236168288
"한두번도아니고",-0.645358328457036
"평가하신건가요",-0.643803960538379
"배부르게",-0.641623017045182
"단돈마넌을사기치냐",-0.640000983688498
"넘도록",-0.639617842285452
"계모임은",-0.639447462898289
"짱깨집이다있어",-0.638426112703426
"내다버렷네요",-0.637852131795352
"꼽습니다",-0.637622756310274
"맛있는음식먹으려고",-0.63758143944248
"무야지",-0.637189838369239
"더럽게힘드네요",-0.637170083695552
"앞접시에",-0.637006505065652
"아이랑",-0.636936948215211
"어디까지",-0.636709843945528
"득템한거같아요",-0.635853586737962
"식탁에",-0.635529903688864
"교촌은",-0.635352836788689
"똥씹은표정으로",-0.633071596605095
"안들어갔음",-0.633038654498859
"단체주문",-0.63281634105556
"이름믿고아직도이런가게가있네요",-0.631399586954942
"누리는거는정말",-0.630875829643808
"먹으란다",-0.630855536283099
"소금가루가",-0.630843630540382
"삼계탕전골",-0.625624133753017
"카레고로케랑",-0.624629634575995
"이사를",-0.624274230593839
"내일로",-0.624265738723441
"맛있어서",-0.624233749360279
"살다살다",-0.623504781140445
"찍을곳이",-0.621132495025382
"맛있었습니다",-0.620983339535958
"정말로",-0.619760041845734
"맛있었는데말이죠",-0.619349714250715
"다른데보다",-0.619332711122992
"서비스가",-0.619306795066848
"들었습니다",-0.619096279143781
"커피랑",-0.618930623149645
"야들야들",-0.618425688565856
"맛있었구",-0.617974120396359
"하더라구요",-0.617330029139827
"다양하고",-0.617185680877314
"끓여서",-0.617142425537603
"잘안하는곳인가",-0.616729964975086
"더실수하는듯",-0.616542660459895
"주문받을",-0.616031945860183
"댓글달라카니",-0.614309469533586
"즐겨왔던곳인데",-0.613351477588147
"맛있긴한데",-0.611860253124631
"아주만족함",-0.611246333369497
"이전하셔서",-0.610095973106109
"술안주로",-0.608873929523037
"동영상",-0.607614367123587
"속이쓰려",-0.606263344336754
"수고하세요",-0.605790128570297
"예전의",-0.605283205426424
"깜놀했다",-0.604846760279395
"저희도",-0.604260613066657
"모든것이",-0.603460319248238
"괜찮은거였을텐데",-0.602442076550727
"맛집만",-0.599907306386194
"있구만",-0.598629196529418
"불쾌하네요",-0.597771543397265
"순두부찌게보다",-0.597567585093618
"무난한",-0.59690311631076
"노력의",-0.595228736220971
"너무아까웠음",-0.594677602929141
"사장님보다",-0.594514646509988
"감사드립니다",-0.592986664850169
"저이지만",-0.592981881196549
"비추비",-0.59236037138582
"다녀서",-0.592244212944306
"좋아하기도",-0.592186254157067
"무한리필",-0.591534063490498
"라운드는",-0.590252291636388
"위생적이에요",-0.59014904530673
"순한거",-0.59009201764023
"고객이기다려야하나요",-0.589355712633908
"제외한",-0.589178924100224
"하나씩",-0.588971966100056
"김치와",-0.588629834629648
"다복회관",-0.588361323305256
"넘쳐나네요",-0.587724825454085
"냉묵밥",-0.587329258030425
"닭칼국수가",-0.586983010179626
"오징어",-0.586686583215136
"닭뼈가",-0.586427769635955
"살지마라",-0.586259875825991
"놀림받앗지만",-0.586239277608
"먹은지",-0.584681830368826
"감칠맛이",-0.583991831906471
"이건뭐",-0.583413222982893
"마시기에",-0.582840989527628
"였던거",-0.582616041012268
"서대만",-0.582332996287993
"드시면",-0.58194656441111
"평가가",-0.581929646022974
"고춧가루",-0.58167586730885
"닭봉빠지고",-0.581571469752396
"소금결정체같은",-0.58112778724428
"들어가있긴하지만",-0.581044658040384
"최고지만",-0.579775793724374
"가봤지만",-0.579357212129217
"알바표정",-0.577966870636634
"잘못됬단다",-0.577030768528193
"깔끔함",-0.576801928391583
"대박나세요",-0.57674443913983
"종사한다는",-0.576425332130246
"갑이죠",-0.57621935500432
"확인바람",-0.575402334546266
"거금을",-0.574685712180242
"고소하지도않고",-0.574054941502377
"한번의",-0.573995440937255
"개짜증",-0.573904431210125
"사진기사께",-0.573332599525245
"고의적인",-0.571497955562312
"달라요",-0.569523068132971
"중간에",-0.56916886078036
"단체손님잇어서",-0.567648311892576
"있다면",-0.565816360145724
"아저씨는",-0.565550131552929
"떨어졌습니다",-0.565359459241156
"많이웃으시고",-0.564833374334138
"달라는게",-0.564617620814909
"같아서",-0.563779064976526
"귀찮아서",-0.561772804801116
"월쯤에나",-0.561367922396907
"이런거",-0.560848782551042
"들어와봤더니",-0.5604575478248
"너무화나네요",-0.560401181792861
"번창해서",-0.559143136591257
"아주머니",-0.558625441498485
"좋겠어요",-0.558352278965477
"초장값도",-0.557855363057952
"다그렇다",-0.557799625028712
"하이루",-0.557730398939939
"말하진않지만",-0.556985620374473
"브랜드에요",-0.555949687677341
"들리더니",-0.555923463903905
"다불어터져서",-0.554858106097662
"여자서장님이",-0.554530014484375
"수저로",-0.553050847781334
"아주머니는손님들하고",-0.552586471870012
"평가보고",-0.552097540920975
"맛있으면",-0.55158310052478
"유명세를",-0.546740344780873
"마늘소스가",-0.54615699367001
"가족이",-0.546094505558499
"네이버",-0.545449407286006
"센스가",-0.545067475437817
"디저트도",-0.545064911252133
"시켜먹는데",-0.543315649560728
"누르고",-0.543161828807189
"최악이네요배달",-0.541127167957168
"했지요",-0.541011970885895
"사장은더한가보네요",-0.54077378254182
"스키장",-0.540051638909014
"서비스면",-0.539620363919284
"놀이터어른들",-0.539543751047632
"오래오래",-0.539456433641845
"어디가",-0.538507671663676
"계시는데",-0.537687902431972
"개줬습니다",-0.537460947040499
"명태살도",-0.535530475307785
"내주네요",-0.53493252174824
"전화주문",-0.534582927500883
"주인분인지",-0.534337982189407
"걸리면",-0.533745461634205
"맛있었다고",-0.531929380608279
"시원하게",-0.531753943876793
"앉았다가",-0.531576216280657
"리뷰에",-0.531510844737729
"손해일텐데",-0.531109648766018
"별로인거",-0.530189469012196
"된장이",-0.530159396554917
"돈벌생각만하고",-0.529950356304563
"묻어있는",-0.529861146362745
"올려져있는",-0.529228625398554
"깔끔한인테리어와",-0.528475845637508
"도마점도",-0.528204604058224
"오신분들이",-0.528157575023388
"기대를져버리지않음",-0.527882199743471
"달라니",-0.527264302021631
"많았는데",-0.527088513955273
"인사도",-0.527021855954662
"대전시와",-0.526772280180632
"못먹겟어요",-0.526746353633329
"연하고",-0.526357532768468
"다행히",-0.525630030980561
"맛났음",-0.525226292216891
"시도해",-0.524937673618113
"맛있겠지라고",-0.524546406884777
"로그인",-0.523886642951944
"톡쏘는맛",-0.521326497202419
"시끄럽고자리좁고난잡한",-0.520895511672661
"돌아나옴",-0.520652633576713
"덕후라",-0.519623364645558
"좋아하셧어요",-0.518882292331099
"모두들",-0.518715251373808
"젖가락",-0.518437331588764
"감자튀김하고",-0.51820428328867
